venue_code,title,start_date,end_date,summary,url,notes,swept_at
mam,Simone Fattal: Cities at the Bottom of a Lake,2026-09-18,2027-01-24,"In fall 2026, the Musée d’Art Moderne de Paris is devoting a major exhibition to Simone Fattal, a Lebanese American artist born in Damas, Syria, in 1942 and based in Paris for many years. Bringing together some one hundred works, the exhibition covers over fifty years of her artistic trajectory—from early landscape paintings to ceramics and collages. Organized into successive groupings rather than chronologically, the exhibition sequence invites visitors to explore the key themes of a constantly renewed diverse body of work. Enthralled with literature and archeology, Simone Fattal initially studied philosophy at the School of Letters in Beirut, then at the Sorbonne, complementing her training with classes at the École du Louvre. In the late 1960s, it was in Beirut that she took up painting, endlessly depicting trees, the seaside and mountains, and pushing the limits of figuration. In 1972, she met the Lebanese poet and painter Etel Adnan (1925-2021), with whom she shared nearly fifty years of life and creative complicity. Forced to leave Lebanon in 1980 because of the civil war, Simone Fattal moved to Sausalito, California, north of San Francisco Bay. She temporarily gave up painting to devote herself fully to founding The Post-Apollo Press publishing house (1982-2017), whose name was inspired by the Apollo space program that she perceived as the beginning of a new era in the history of humanity.",https://www.mam.paris.fr/en/expositions/exhibitions-simone-fattal,"Found on the venue's ""current"" listing page.",2026-09-25T06:10:10.034Z
mam,Florian Krewer: woven thin,2026-06-19,2027-01-04,"The Musée d’Art Moderne de Paris presents Florian Krewer: woven thin, the artist’s first solo exhibition in France. The exhibition brings together sixteen monumental paintings installed inside the permanent collection display, including several previously unseen works. Florian Krewer: woven thin follows the donation of several of the artist's works to the museum. Hung in a dense and closely conceived display, they form a rich pictorial panorama reflecting the intensity of the artist’s practice, offering a sense of total immersion into his pictorial universe. Krewer’s practice is deeply autobiographical, shaped by a direct engagement with the world around him in all its raw beauty and brutality. Drawing from lived experience as well as fantasy, the wide-ranging cast of characters that inhabit his ethereal landscapes and interiors are stripped of context and assume lives of their own. Dancers, performers, animals, and solitary figures drift through shifting cityscapes. They appear weightless and untethered, as though released from the gravity of the physical world and its social constraints. Within these suspended worlds, Krewer’s paintings celebrate moments of intimacy and the resilience of community against often hostile environments. Florian Krewer (born in Gerolstein, Germany in 1986) studied painting at the Kunstakademie Düsseldorf. Recent museum exhibitions include Nice Dog, M WOODS Museum, Beijing (2023); everybody rise, Aspen Art Museum (2023); and Es liebt Dich und Deine Körperlichkeit ein Verwirrter, Kunsthalle Düsseldorf (2022). His work can be found in the collections of the Musée d’Art Moderne de Paris; Musée national d'art moderne - Centre Georges Pompidou, Paris; the Metropolitan Museum of Art, New York; the Hammer Museum, Los Angeles; the Los Angeles County Museum of Art; and the Albertina Museum, Vienna. In 2022, Krewer was awarded the Prix Jean-François Prat by the Bredin Prat Foundation. He lives and works in the South Bronx, New York. The exhibitio",https://www.mam.paris.fr/en/expositions/exhibitions-florian-krewer,"Found on the venue's ""current"" listing page.",2026-09-25T06:10:10.034Z
mam,Prix Marcel Duchamp 2026,2026-10-02,2027-02-07,"For its 2026 edition, the Prix Marcel Duchamp will be hosted for the second time at the Musée d’Art Moderne de Paris, in partnership with Centre Pompidou. The exhibition of the four shortlisted artists is curated by Odile Burluraux and Nicolas Liucci-Goutnikov. Since its creation in 2000 by ADIAF, the Prix Marcel Duchamp has recognised numerous artists who have gone on to become leading figures on the international contemporary art scene. As the historic Centre Pompidou building undergoes its major renovation programme, the Prize joins the institution's wider constellation of partner venues. The Prix Marcel Duchamp exhibitions will therefore be presented at the Musée d’Art Moderne de Paris through 2029. For this edition, the four shortlisted artists—Joël Andrianomearisoa, Brognon Rollin (David Brognon and Stéphanie Rollin), Laura Henno and Josèfa Ntjam—will present their works within the museum's permanent collections. The exhibition will be freely accessible from 2 October 2026 to 7 February 2027. The winner of the 2026 Prix Marcel Duchamp will be announced on Thursday 22 October 2026, during Paris Art Week, by an international jury chaired by Xavier Rey, Director of the Musée National d’Art Moderne, and composed of museum directors, collectors and two artists. Organised since its inception in partnership with Centre Pompidou, and endowed with €90,000, including €35,000 awarded to the prizewinner, the Prix Marcel Duchamp is recognised as one of the leading awards in the field of contemporary art.",https://www.mam.paris.fr/en/expositions/exhibitions-prix-marcel-duchamp-2026,"Found on the venue's ""upcoming"" listing page. opening and closing date read from a sentence, not a date field: ""2 October 2026 to 07 February 2027"".",2026-09-25T06:10:10.034Z
mam,Lee Miller,2026-04-10,2026-08-02,"Initiated by the Tate Britain and in collaboration with the Art Institute of Chicago, the exhibition brings together roughly 250 vintage and modern prints, some of which have never been exhibited, offering a fresh perspective on her oeuvre. A key figure of the international avant-garde, Lee Miller (1907, Poughkeepsie, United States - 1977, Chiddingly, United Kingdom) was by turns a fashion model, surrealist artist, portraitist, fashion photographer, and war correspondent accredited by the U.S. army. Long relegated to the role of muse, she is now recognized as one of the major twentieth-century photographers. The exhibition follows her entire career, from her beginnings in New York to the war years in Europe, including her stint in Egypt and her life in London. It showcases the breadth of a body of work in which formal experimentation, visual boldness, and political engagement coexist. Eighteen years after the last French retrospective at the Jeu de Paume, the Musée d’Art Moderne de Paris proposes an exhibition in six sections, combining both chronological and thematic approaches",https://www.mam.paris.fr/en/expositions/exhibitions-lee-miller,"Found on the venue's ""past"" listing page.",2026-09-25T06:10:10.034Z
mam,Estonian Realities,2026-04-03,2026-07-19,"The exhibition showcases the diversity and vitality of the Estonian art scene through the eyes of these three artists from different generations. They all reflect, in their own way, a creative moment in this country whose history is both enthralling and tormented. Marked by the tension between European and Russian spheres of influence, Estonia has been able to preserve a unique, fertile, and vibrant culture, which has produced the works on view in the exhibition. The treatment of the human body operates as a common thread between the work of the three creators: a body at times abandoned, fragmented, expanded, transformed, exuberant, or combative. Anu Põder, a central figure (1947-2013) Anu Põder has been a major art historical rediscovery in recent years. The exhibition features about fifteen works revealing the singular world of this artist whose practice developed outside the rigid academic framework of her era. The materials used by Anu Põder—burlap, plastic, soap, aluminum—convey the precariousness of her condition under Soviet rule, while revealing the upheavals in Estonian society at the moment of the country’s regained independence. The artist’s body is often implicitly present in her vulnerable, fragile sculptures that defy the boundaries of traditional figurative conventions. Olga Terri, postwar painting (1916-2011) A series of portraits that Olga Terri painted from 1945 to 1950 are gathered in one room. This space bears witness to the personal and collective hardships experienced during the Nazi occupation and the Soviet occupation that followed after 1944. Imbued with a feeling of melancholy, the slouching posture of her silent figures, painted in muted colors, expresses an impending instability.",https://www.mam.paris.fr/en/expositions/exhibitions-estonian-realities,"Found on the venue's ""past"" listing page.",2026-09-25T06:10:10.034Z
mam,Brion Gysin: The Last Museum,2026-04-10,2026-07-12,"Born in Great Britain in 1916, Brion Gysin was a multifaceted artist, painter, poet, performer, photographer, and musician, often associated with the Beat Generation. Inventor of the Cut-up and the Dreamachine, his oeuvre unfolds at the conjunction of painting and writing, enlisting a always renewed array of visual languages. Drawn to alterity and marginality, Brion Gysin roamed the world, mingling with alternative and underground movements. His travels brought him into contact with wide-ranging creative and intellectual circles, within which his work often finds unexpected resonance and enjoys an almost magical aura. Inspired by these encounters, his ceaseless creative drive found expression through a variety of forms such as sound and visual poetry, experimental film, performance, novels, and music, not to mention painting and photography. The exhibition retraces the major stages of this uncommon career encompassing all the twentieth-century avant-garde movements, and in counterpoint, showcases the works of artists with whom he forged close ties and whom he inspired: William Burroughs, Françoise Janicot and Bernard Heidsieck, John Giorno, Keith Haring, Patti Smith, Ramuntcho Matta, and so on. It also bears witness to the strong connections between Brion Gysin and Paris, where he lived for a large part of his life. He spent time in the French capital during the 1930s when he was a student at the Sorbonne. At the turn of the 1960s, he gravitated toward the artists of the Beat Generation at the famous Beat Hotel (9, rue Gîtle-Cœur, Paris 6th). From the 1970s until his death in 1986, he was living in an apartment located opposite the Pompidou Center. Shortly before his death, he bequeathed his entire estate to the city of Paris. The exhibition, comprising over 140 of the artist’s works, builds on the Gysin collection at the Musée d’Art Moderne de Paris, the most extensive in the world, complemented by exceptional loans from public and private collections in France and",https://www.mam.paris.fr/en/expositions/exhibitions-brion-gysin,"Found on the venue's ""past"" listing page.",2026-09-25T06:10:10.034Z
mam,"Otobong Nkanga: ""I dreamt of you in colours""",2025-10-10,2026-02-22,"“I think of the Earth as a being, like our body: water, air, tree, stone, plant are beings like our body.” The Musée d’Art Moderne de Paris is featuring the artist Otobong Nkanga’s first monographic exhibition in a Parisian museum in fall 2025. Since the late 1990s, Otobong Nkanga (born in Kano, Nigeria in 1974 and now living in Antwerp, Belgium) has been addressing themes related to ecology and relationships between the body and the territory in her practice, creating powerful and visually impressive artworks. Drawing upon her own personal history and her research bearing witness to an array of transhistorical influences, she creates networks and constellations between humans and landscapes, while broaching the reparative capacity of natural and relational systems.",https://www.mam.paris.fr/en/expositions/exhibitions-otobong-nkanga-0,"Found on the venue's ""past"" listing page.",2026-09-25T06:10:10.034Z
mam,George Condo,2025-10-10,2026-02-15,"Born in 1957 in Concord, New Hampshire, George Condo moved to New York in 1979. He quickly became part of the local art scene, working notably for Andy Warhol’s silkscreen studio. Subsequently, he went to Cologne and then Paris, his primary place of residence from 1985 to 1995. His broad knowledge of European art led him to develop a personal approach to figurative painting and a fierce take on his times. Following the museum’s two retrospectives devoted to Jean-Michel Basquiat in 2010 and Keith Haring in 2013, both artists with whom George Condo shared a true artistic friendship, this exhibition has been conceived as the last chapter of a New York trilogy, exploring the emergence of a new generation of painters in the 1980s. All of them, each in their own way, have contributed to reassessing the medium of painting, a direction which George Condo, the only one to have survived that decade, has been pursuing ever since. Organized in dialogue with the artist, the exhibition aims to revisit over four decades of George Condo’s career by presenting his most emblematic works. Many works from major American and European museums (MoMA, the MET, the Whitney Museum of American Art, and the Louisiana Museum of Modern Art) and private collections are brought together for the first time in Paris thanks to this project. The exhibition features roughly 80 paintings, 110 drawings—grouped together in a space devoted to graphic arts—and some twenty sculptures interspersed throughout the exhibition.",https://www.mam.paris.fr/en/expositions/exhibitions-george-condo,"Found on the venue's ""past"" listing page.",2026-09-25T06:10:10.034Z
mam,Matisse and Marguerite: Through Her Father's Eyes,2025-04-04,2025-08-24,"From Matisse’s images of her childhood to the end of the Second World War, Marguerite remained his most constant model and the only one to have featured in his work over several decades. Remarkably frank and intense, his portraits of her convey an emotion that reflects the depth of the artist's affection for his daughter. Matisse seemed to see in her a kind of mirror of himself, as if in his depictions he was finally achieving the ""almost complete identification of painter and model"" to which he aspired. This chronologically organised exhibition bears witness to the strength of the bond between the artist and his daughter. Revealing an immense mutual trust and respect, it also offers an insight into the fascinating destiny of a highly singular woman who played a leading role in her father's career. Alongside the exhibition, a virtual reality experience created by Agnès Molia & Gordon (a Lucid Realities/TSVP production) is offered on the theme of dance, echoing ""La Danse"" by Matisse — a masterpiece from our collection. ""Danse Danse Danse – Matisse"" features an original choreography by Sarah Silverblatt-Buser, in which the viewer actively takes part. It is a tribute to the movement and vibrant colors so powerfully expressed in Matisse’s work — a journey through dance and painting, and an immersion into the artist’s creative universe, as you witness the making of some of his most iconic works, such as La Danse (I) (1909, The Museum of Modern Art, New York), La Danse de Merion (Barnes Foundation, Philadelphia), The Unfinished Dance, and The Dance of Paris (Musée d’Art Moderne de Paris).",https://www.mam.paris.fr/en/expositions/exhibitions-matisse-and-marguerite,"Found on the venue's ""past"" listing page.",2026-09-25T06:10:10.034Z
mam,Gabriele Münter: Painting to the point,2025-04-04,2025-08-24,"The Musée d'Art Moderne de Paris is presenting the first retrospective in France devoted to the German artist Gabriele Münter (1877–1962). Cofounder of the Munich-based Blaue Reiter (Blue Rider) circle, Gabriele Münter was one of the most outstanding women exponents of German Expressionism. In a male-dominated art world she created an extremely personal and diverse body of work spanning six decades. Although her name is often associated with that of Kandinsky, her companion during her Munich years (1903-1914), Gabriele Münter never ceased to innovate, bringing astonishing modernity to a wide range of media and leaving a prolific body of work. Following its highly acclaimed series of retrospectives — Sonia Delaunay in 2014-2015, Paula Modersohn-Becker in 2016 and Anna-Eva Bergman in 2023 — MAM is continuing its policy of presenting major female figures in modern art with close ties to France's capital. Here visitors are invited to discover a modernist pioneer who began her career in Paris, where she exhibited for the first time in 1907 at the Salon des Indépendants. Through a selection of 150 works in a variety of media including painting, engraving, photography and embroidery, the exhibition provides a detailed chronological overview of Gabriele Münter's work, covering a career of more than 60 years and its importance for the history of 20thcentury art.",https://www.mam.paris.fr/en/expositions/exhibitions-gabriele-munter,"Found on the venue's ""past"" listing page.",2026-09-25T06:10:10.034Z
mam,Oliver Beer: « Reanimation Paintings: A Thousand Voices »,2025-04-04,2025-07-13,"A two-stage project: 4 October 2024 – 12 January 2025 Chapter 1: Drawing and sound collection workshops 4 April – 13 July 2025 Chapter 2: Immersive exhibition of the films produced by Oliver Beer In the wake of the drawing and sound workshops held from October 2024 to January 2025 at the Musée d'Art Moderne de Paris, Oliver Beer will be exhibiting the four films from his A Thousand Voices project – part of the Reanimation Paintings series – from 4 April 2025. Along with the drawings making them up – created by over 3,000 children and teenagers – these films will become part of the museum's collection when the exhibition closes. Oliver Beer created A Thousand Voices following an invitation from the MAM to respond to its collection. Beer's choice of four works from the museum's collection – Stéréofigure by Victor Brauner, Sylvie (grosse tête) by Nina Childress, Rythme by Sonia Delaunay, and Buste de chanteuse de face by Georges Rouault – reflects their link to music, the common thread running through his work. Continuing his Reanimation Paintings series, the artist invited children to reinterpret these works through drawing and sound. This totally novel project began with a sound and visual collection phase in two studios designed by Oliver Beer in the permanent collection rooms of the Musée d'Art Moderne de Paris between October 2024 and January 2025.",https://www.mam.paris.fr/en/expositions/exhibitions-oliver-beer-1,"Found on the venue's ""past"" listing page.",2026-09-25T06:10:10.034Z
mam,Pierre Bonnard: Bonnard at Le Cannet,2024-10-20,2025-03-03,"In an unprecedented collaboration with the Kimbell Art Museum in Fort Worth, Texas, the Musée d’Art Moderne de Paris is, for the first time, exhibiting the important Paysage au Cannet (Landscape at Le Cannet) by Pierre Bonnard alongside the artist's portrait by Édouard Vuillard, acquired by the City of Paris in 1937. These two works owe their connection to the attentive eye of Vuillard, who chose to depict his friend beside the Paysage au Cannet in a remarkable mise en abyme painting. While Bonnard himself is clearly recognisable, the representation of his painting in this portrait acts as a powerful artistic signature. Vuillard paid tribute to his friend by skillfully depicting the Paysage au Cannet in great detail, capturing the painter's colourful, sensitive touch. This exceptional presentation of the two artworks is accompanied by other paintings by Bonnard belonging to the Musée d’Art Moderne de Paris, and a loan from the Centre Pompidou. Together, these paintings evoke the time Bonnard and his wife Marthe – who was the model for Nu dans le bain (Nude in the Bath) and Femme à sa toilette (Woman at Her Toilette) – lived at the villa “Le Bosquet” in Le Cannet. The house and surrounding garden became a limitless source of inspiration for the painter. Bonnard immortalises the view above the villa in Paysage au Cannet, while in L'Atelier au Mimosa, he invites us to contemplate the same landscape from the window of his studio, revealing another perspective of this beloved place. The abundant greenery around the house is also evident in Le Jardin (The Garden), where the vibrant colours of the different flowers and plants, combined with the depth of the canvas, invite us to follow in the artist's footsteps.",https://www.mam.paris.fr/en/expositions/exhibitions-pierre-bonnard,"Found on the venue's ""past"" listing page.",2026-09-25T06:10:10.034Z
mam,Josephsohn: as seen by Albert Oehlen,2024-10-11,2025-02-16,"For this first retrospective in France devoted to Swiss sculptor Hans Josephsohn (1920–2012), the Musée d'Art Moderne de Paris has entrusted the curatorship to artist Albert Oehlen, who offers a free-wheeling exploration of the artist's work. Born in 1954, Albert Oehlen is a major artist and contributor to the revival of German painting in the 1980s. An exhibition of his work was held at the Musée d'Art Moderne de Paris in 2009. A great admirer of Hans Josephsohn, Oehlen discovered his work at the Kesselhaus Josephsohn in St Gallen, in Switzerland, where he lives. Both an exhibition and conservation venue dedicated to the sculptor's work, the Kesselhaus which have provided most of the sculptures loaned for this exhibition. Out of his examination of Josephsohn's creative process – interaction with materials, the role of gesture, detail and tireless research – and its resonance with his own explorations, Oehlen draws a spirited experience of the oeuvre. Hans Josephsohn's work fascinates other artists with the sheer power of its visual language. Peter Fischli and David Weiss were among his early supporters, and in 2007 Ugo Rondinone included several of his reclining nudes in his exhibition The Third Mind, at the Palais de Tokyo. Artist biography : The intensity of Josephsohn's work is rooted in a life tormented by history, and a vocation that would lock him into his studio for over sixty years. Born in 1920 in Königsberg (then part of the German province of East Prussia, now Kaliningrad in Russia), Hans Josephsohn grew up in a Jewish family in the 1930s. His firsthand experience of the rise of Nazism and its attendant persecutions was a trauma that marked him for life. Attracted to sculpture from an early age, he was denied access to art school because of his origin. In 1938 he obtained a scholarship to study art in Florence, but in the autumn of that year the promulgation of Italy's racial laws forced him to flee in short order. Arriving in Switzerland, Josephsohn set",https://www.mam.paris.fr/en/expositions/exhibitions-josephsohn,"Found on the venue's ""past"" listing page.",2026-09-25T06:10:10.034Z
mam,The Atomic age: Artists put to the test of history,2024-10-11,2025-02-09,"The Musée d'Art Moderne de Paris is inviting visitors to take a new look at the history of modernity in the 20th century via the imaginary world of the atom. The exhibition is an opportunity to explore the artistic representations sparked by the scientific discovery of the atom and its applications, in particular the nuclear bomb, whose devastating consequences changed the fate of humanity. Bringing together some 250 works – paintings, drawings, photographs, videos and installations – as well as documentation that has often been previously unpublished, the exhibition shows, for the first time in a French museum, the widely differing different stances adopted by artists in the face of scientific advances and the controversies they have given rise to. Dealing with a subject now more topical than ever, the exhibition is in keeping with the museum's desire to reflect contemporary cultural and social concerns in its programming. 1- The disintegration of matter : At the dawn of the twentieth century, scientific discoveries regarding the composition of the atom and the radioactivity it emanated radically changed the relationship to matter underpinning art's representations of reality. Matter was henceforth understood as energy, making it possible to imagine an art liberated from gravity and from the opacity of nature as it appeared to us. Two approaches emerged: the mystical abstraction sought by Vassily Kandinsky and Hilma af Klint on the one hand, and the conceptual art of Marcel Duchamp, inspired by infra-sensible phenomena, on the other. 2- The bomb : The invention of the atomic bomb and its devastating use against Japan by the United States in August 1945 marked a tipping point in the modern history of the atom, ushering in a new ""Atomic Age"". Artists in the West offered a wide range of interpretations: some opted for aesthetic neutrality and a fascination with the unknown worlds revealed by physics, others criticised the ""spectacularisation"" of nuclear explosions, an",https://www.mam.paris.fr/en/expositions/exhibitions-atomic-age,"Found on the venue's ""past p1"" listing page.",2026-09-25T06:10:10.034Z
mam,Oliver Beer: « Reanimation Paintings : A Thousand Voices»,2024-10-04,2025-01-12,"4 October 2024 - 12 January 2025 Chapter 1: Drawing and sound collection workshops 4 April - 13 July 2025 Chapter 2: Exhibition of Reanimation films produced by Oliver Beer The A Thousand Voices project will start with a sound and drawing collection phase that will take place in two studios designed by Oliver Beer in the Museum of Modern Art’s permanent collection rooms from October 2024 to January 2025. This rich material will be made up of drawings and sound recordings created by the young participants. Oliver Beer has chosen four works from MAM’s collections (Victor Brauner, Nina Childress, Sonia Delaunay and Georges Rouault) that will be reinterpreted in four films directed by the artist at the end of the project. Music, as the common thread running through the artist’s work, guided the selection of these masterpieces from the museum. Every child – whether accompanied by their class (from the end of nursery school to the last year of high school) or visiting individually – will be invited to reinterpret and take ownership of one of the museum’s four works, through a drawing exercise. The drawings from the workshop will then be assembled and printed on film, at 12 frames per second, to create four animated films. Similarly, the sounds recorded by the children will form the main material for a new immersive composition that will accompany the films. All the children, their schools, and all MAM’s visitors will be able to discover these films at the exhibition organised at the museum in spring 2025. A participatory experience This participatory experience, involving pupils from nursery school to high school, aims to create a new relationship between the public and MAM’s collections. The artist and museum are seeking to provide children with a genuine opportunity to reinterpret works and see their creations join the museum’s collections. “Each child contributes a unique drawing that responds to one of the works on display at the Musée d’Art Moderne de Paris, transfor",https://www.mam.paris.fr/en/expositions/exhibitions-oliver-beer-0,"Found on the venue's ""past p1"" listing page.",2026-09-25T06:10:10.034Z
mam,Arab Presences: Modern Art and Decolonisation: Paris 1908-1988,2024-04-05,2024-08-25,"The Musée d'Art Moderne de Paris is inviting visitors to rediscover the diversity of 20th-century Arab modernism and to take a fresh look at the history of art scenes still little known in Europe. Through a selection of over 200 works, most of whichhave never before been exhibited in France, the exhibition Modern Art and Decolonization: Paris 1908 – 1988 focuses on the relationship between Arab artists and Paris throughout the 20th century. The exhibition explores a different history of modern art, illuminated by a wealth ofhistorical audio and visual archive material. Organised chronologically, it begins in 1908, the year in which the Lebanese poet and artist Gibran Khalil Gibran arrived in Paris and the opening of the Ecole des Beaux-Arts in Cairo. The period ended in 1988, with the first exhibition devoted to contemporary Arab artists at the Institut du Monde Arabe (officially opened a few months earlier) in Paris and with the exhibition Singuliers: bruts ou naïfs, featuring among others Moroccan artist Chaïbia Tallal and Tunisian artist Jaber Al-Mahjoub, at the Musée d'Art Moderne in Paris. As art historian Silvia Naef writes in the catalogue for the Arab Presences exhibition at the MAM, ""How can we create a modern Arab art? A real aesthetic project was set up in the course of the 20th century, one that broke away from academic art, echoed the Western avant-gardes and was conceived within the framework of a specific national identity, without returning to an Islamic art form."" The exhibition foregrounds over 130 rarely shown artists whose works make an essential contribution to the Arab avant-garde and the history of modern art in the 20th century. It also highlights the essential role played by Paris. Described as the ""capital of the Third World"" by the historian Michael Goebel, the city was seen from the 1920s onwards as a breeding ground for anti-colonial networks and the home of the new cosmopolitan modernities. The exhibition is structured around the differ",https://www.mam.paris.fr/en/expositions/exhibitions-arab-presences,"Found on the venue's ""past p1"" listing page.",2026-09-25T06:10:10.034Z
mam,Carte blanche for Ari Marcopoulos: Beware,2024-04-05,2024-08-25,"The Musée d'Art Moderne de Paris is giving carte blanche to artist Ari Marcopoulos,a photographer and filmmaker emblematic of the New York underground, dedicated to offer a fresh view on the world of skateboarding. For the first time at the Museum, his work Brown Bag is being presented in a special installation. In the same way that he looks at his subjects from both an insider's and an artist’s perspective, Ari Marcopoulos is also proposing a fresh reading of certain works in the MAM collections, through the filter of the counter-cultures he is so familiar with. In addition to its role on the modern and contemporary art scene, the Palais de Tokyo site – and its esplanade in particular – is also a world skateboarding centre. From the 1990s onwards, its distinctive architecture and ground surface rapidly made the area known as the ""Dôme"" a hot spot for local and then international skateboarders. The Musée d'Art Moderne de Paris wanted to pay tribute to an activity that has become a feature of its everyday existence and is being promoted as part of the Paris 2024 Olympic Games. After making its debut as a ""new sport"" at the Tokyo Olympics in 2021, skateboarding is now one of the four additional sports in the events scheduled for Paris this summer. To mark the occasion, the Musée has given carte blanche to the artist Ari Marcopoulos, known for his work on youth culture including and beyond skateboarding. In 2021, the museum acquired his film Brown Bag (1994/2020), featuring shots of skateboarders filmed by the artist in mid-1990s New York and now being shown for the first time. The screening will be accompanied by a rereading of the Musée d'Art Moderne collection through a selection of works that Marcopoulos compares with his own photographs. His portraits – visual embodiments of the different points of view he proposes in relation to the works in the museum – interact with contributions from artists including Hans Bellmer, Brassaï, Giorgio de Chirico, César, Isa Genzk",https://www.mam.paris.fr/en/expositions/exhibitions-carte-blanche-ari-marcopoulos,"Found on the venue's ""past p1"" listing page.",2026-09-25T06:10:10.034Z
mam,Jean Hélion: The Prose of the World,2024-03-22,2024-08-18,"The Musée d’Art Moderne de Paris is presenting a retrospective of the painter and intellectual Jean Hélion (1904–1987), whose oeuvre spans the whole of the 20th century. Hélion was one of the pioneers of abstraction, which he brought to America in the 1930s before moving on to a personal form of figuration just prior to the Second World War. Born in Normandy in 1904, Hélion initially opted for architectural studies in Paris. After a brief spell as a painter in Montmartre in 1929, he joined Théo van Doesburg and Piet Mondrian in a move towards geometric abstraction. A member of the Art Concret group, he also helped found the Abstraction-Création collective, home to the leading abstractionists of the interwar period. A friend of Calder, Arp and Giacometti, he was also close to Max Ernst, Marcel Duchamp and Victor Brauner. In 1929 he began his series of Notebooks, reflections on painting that he kept up until 1984. He was also close to the writers of his time: Francis Ponge, Raymond Queneau, René Char, André du Bouchet and others, who remained part of his artistic vocation. In 1934 Hélion moved to the United States, where he became friends with Duchamp and one of the country's foremost abstractionists. A leading figure on the American art scene, he also served as an advisor to America's most eminent collectors.",https://www.mam.paris.fr/en/expositions/exhibitions-jean-helion,"Found on the venue's ""past p1"" listing page.",2026-09-25T06:10:10.034Z
tate-britain,James McNeill Whistler,2026-05-21,2026-09-27,"Experience the captivating world of rule-breaking American artist James McNeill Whistler A truly global figure, Whistler re-wrote the rules of what it meant to be an artist. He pioneered new and innovative techniques, creating astonishingly beautiful, ethereal visions of modern life that would earn him a place as one of the most influential artists of the 19th and 20th centuries. This retrospective – the first major European exhibition of Whistler’s work in 30 years – brings together the artist’s world-famous paintings alongside rarely, or never seen, works. It includes exquisite portraits, drawings, prints, and designs, from as early as his teens in St. Petersburg to the enigmatic late self-portraits. The exhibition presents both a boldly experimental artist and cosmopolitan celebrity, disrupting the conventions of Victorian society in pursuit of truth, beauty, and progress.",https://www.tate.org.uk/whats-on/tate-britain/whistler,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""past and current"" page. opening date read from a sentence, not a date field: ""21 May - 27 September 2026"".",2026-09-25T06:10:44.836Z
tate-britain,The 90s: Art and Fashion,2026-10-08,2027-02-14,"Explore a decade characterised by its bold creativity and rebellious spirit Curated by fashion industry game changer Edward Enninful OBE, whose lived experience of the decade informs the exhibition The 90s: Art and Fashion examines a defining period in which a groundswell of creativity changed the face of British culture. As Britain began to emerge from recession, a new dawn of optimism, freedom, and rebellion was ushered in, epitomised by a new generation of diverse creative talent. Seen through Edward Enninful’s eyes, this sense of opportunity resulted in art, design, fashion and photography fusing into one potent cultural force, signalling an audacious renewal of British spirit. The exhibition explores how long-held hierarchies were dismantled, with high art and pop culture feeding into one another, and reflects both the energy and the challenges of the decade, looking at the enduring influence of key figures who emerged during this time. The 90s: Art and Fashion brings together photography, fashion, art and design, including iconic images by photographers including Juergen Teller, David Sims and Corinne Day. These are shown alongside the work of artists like Steve McQueen, Damien Hirst, Sarah Lucas, and Yinka Shonibare, as well as fashion film and music culture, including collections by decade defining designers Vivienne Westwood, Alexander McQueen, and John Galliano.",https://www.tate.org.uk/whats-on/tate-britain/the-90s,"Found on the venue's ""current/upcoming"" listing page.",2026-09-25T06:10:44.836Z
tate-britain,Vanessa Bell & Duncan Grant: Inside Bloomsbury,2026-11-12,2027-04-11,"Explore the vivid world of the Bloomsbury Group’s famous artistic duo This major exhibition features the work of two of the most celebrated British artists of the twentieth century. Vanessa Bell & Duncan Grant: Inside Bloomsbury delves into the extraordinary relationship between the artists, while tracing their remarkable creative partnership that spanned more than 50 years. The exhibition explores Bell and Grant’s legacy as core members of the famed Bloomsbury Group. The group’s commitment to living lives centred around freedom and radical experimentation had a significant influence on the course of art, literature, and societal thought in Britain. The exhibition features over 300 works, including vivid portraits, still lives, landscape paintings, decorative works on furniture, ceramics, textiles, and much more. A once-in-a-lifetime restaging of the artists' studio, relocated for the exhibition from their Sussex home, Charleston, is an unmissable highlight. As well as emphasising Bell and Grant’s shared creative endeavours, visitors will see how the artists also forged their own paths. This joyful exhibition celebrates their extraordinary artistic partnership, and the enduring impact these two remarkable artists had on British Art.",https://www.tate.org.uk/whats-on/tate-britain/vanessa-bell-and-duncan-grant,"Found on the venue's ""current/upcoming"" listing page.",2026-09-25T06:10:44.836Z
