venue_code,title,start_date,end_date,summary,url,notes,swept_at
morgan,[past page],,,,https://www.themorgan.org/exhibitions/past,"The venue's ""past"" listing page could not be read: the venue’s site refused us (HTTP 403). Marker row, not an exhibition.",2026-09-13T04:27:52.570Z
ng,Renoir and Love,2026-10-03,2027-01-31,Renoir gathered around the theme of love.,https://www.nationalgallery.org.uk/exhibitions/renoir-and-love,"Found on the venue's ""current/upcoming"" listing page.",2026-09-13T04:28:03.039Z
ng,Waldmüller: Landscapes,,2026-09-20,First UK exhibition of Waldmüller's landscapes.,https://www.nationalgallery.org.uk/exhibitions/waldm%C3%BCller-landscapes,"Found on the venue's ""current/upcoming"" listing page. No opening date published while this exhibition is running.",2026-09-13T04:28:03.039Z
ng,Monet and Renoir: Painting Side by Side,2026-07-27,2026-09-22,Two Impressionist paintings at the same motif.,https://www.nationalgallery.org.uk/exhibitions/monet-and-renoir-painting-side-by-side,"Found on the venue's ""current/upcoming"" listing page. opening date taken from the site's structured data, not its visible page.",2026-09-13T04:28:03.039Z
ng,Yinka Shonibare and Thomas Gainsborough: A Conversation,2026-10-15,2027-02-07,Britain's celebrated work reimagined.,https://www.nationalgallery.org.uk/exhibitions/yinka-shonibare-and-thomas-gainsborough-a-conversation,"Found on the venue's ""current/upcoming"" listing page.",2026-09-13T04:28:03.039Z
ng,Van Eyck: The Portraits,2026-11-21,2027-04-11,All of Van Eyck's portraits together.,https://www.nationalgallery.org.uk/exhibitions/van-eyck-the-portraits,"Found on the venue's ""current/upcoming"" listing page.",2026-09-13T04:28:03.039Z
ng,Catharina van Hemessen: Signature Works,2027-03-04,2027-05-30,Renaissance artist who painted herself into history.,https://www.nationalgallery.org.uk/exhibitions/catharina-van-hemessen,"Found on the venue's ""current/upcoming"" listing page.",2026-09-13T04:28:03.039Z
ng,German Expressionism,2027-03-20,2027-08-01,Fifty German Expressionist works.,https://www.nationalgallery.org.uk/exhibitions/german-expressionism-modern-painting-1900-1918,"Found on the venue's ""current/upcoming"" listing page.",2026-09-13T04:28:03.039Z
ng,Take One Picture 2026,2026-06-04,2026-08-31,Children's artworks inspired by Canaletto.,https://www.nationalgallery.org.uk/exhibitions/take-one-picture-2026,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:03.039Z
ng,Zurbarán,2026-05-02,2026-08-23,First UK exhibition of Zurbarán.,https://www.nationalgallery.org.uk/exhibitions/past/zurbaran,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:03.039Z
ng,Stubbs: Portrait of a Horse,2026-03-12,2026-05-31,"George Stubbs, master of horse painting.",https://www.nationalgallery.org.uk/exhibitions/past/stubbs-portrait-of-a-horse,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:03.039Z
ng,Wright of Derby: From the Shadows,2025-11-07,2026-05-10,Joseph Wright of Derby's candlelight paintings.,https://www.nationalgallery.org.uk/exhibitions/past/wright-of-derby-from-the-shadows,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:03.039Z
ng,ming wong: Dance of the sun on the water | Saltatio solis in aqua,2026-01-15,2026-04-06,Short film based on Saint Sebastian.,https://www.nationalgallery.org.uk/exhibitions/past/the-national-gallery-artist-in-residence-ming-wong,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:03.039Z
ng,Edwin Austin Abbey: By the Dawn’s Early Light,2025-11-20,2026-02-15,American artist and Pennsylvania Capitol ceiling.,https://www.nationalgallery.org.uk/exhibitions/past/edwin-austin-abbey-by-the-dawn-s-early-light,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:03.039Z
ng,Radical Harmony,2025-09-13,2026-02-08,"Seurat, Van Gogh, Signac and Pissarro.",https://www.nationalgallery.org.uk/exhibitions/past/radical-harmony-neo-impressionists,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:03.039Z
ng,Millet: Life on the Land,2025-08-07,2025-10-19,The subjects that made Millet famous.,https://www.nationalgallery.org.uk/exhibitions/past/millet-life-on-the-land,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:03.039Z
ng,Take One Picture 2025,2025-06-11,2025-08-31,Children's artworks inspired by de Hooch.,https://www.nationalgallery.org.uk/exhibitions/past/take-one-picture-2025,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:03.039Z
ng,José María Velasco,2025-03-29,2025-08-17,Mexico's landscape painter.,https://www.nationalgallery.org.uk/exhibitions/past/velasco,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:03.039Z
ng,The Carracci Cartoons: Myths in the Making,2025-04-10,2025-07-06,Carracci brothers' creative process.,https://www.nationalgallery.org.uk/exhibitions/past/the-carracci-cartoons-myths-in-the-making,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:03.039Z
ng,"Siena: The Rise of Painting, 1300 ‒1350",2025-03-08,2025-06-22,Earliest Sienese trecento paintings.,https://www.nationalgallery.org.uk/exhibitions/past/siena-the-rise-of-painting,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:03.039Z
ng,Parmigianino: The Vision of Saint Jerome,2024-12-05,2025-03-09,Visionary Renaissance artist at work.,https://www.nationalgallery.org.uk/exhibitions/past/parmigianino-the-vision-of-saint-jerome,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:03.039Z
ng,Discover Constable & The Hay Wain,2024-10-17,2025-02-02,Behind the making of The Hay Wain.,https://www.nationalgallery.org.uk/exhibitions/past/discover-constable-and-the-hay-wain,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:03.039Z
ng,Van Gogh: Poets and Lovers,2024-09-14,2025-01-19,Once-in-a-century Van Gogh exhibition.,https://www.nationalgallery.org.uk/exhibitions/past/van-gogh-poets-and-lovers,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:03.039Z
ng,NG Stories: Making a National Gallery,2024-10-04,2025-01-12,Two hundred years of Gallery history.,https://www.nationalgallery.org.uk/exhibitions/past/ng-stories,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:03.039Z
ng,Hockney and Piero: A Longer Look,2024-08-08,2024-10-27,Hockney against Piero della Francesca.,https://www.nationalgallery.org.uk/exhibitions/past/hockney-and-piero-a-longer-look,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:03.039Z
ng,Discover Degas & Miss La La,2024-06-06,2024-09-01,The circus performer's life.,https://www.nationalgallery.org.uk/exhibitions/past/discover-degas-and-miss-la-la,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:03.039Z
ng,Take One Picture 2024,2024-08-01,2024-09-01,Children's artworks inspired by Rousseau.,https://www.nationalgallery.org.uk/exhibitions/past/take-one-picture-2024,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:03.039Z
ng,The Last Caravaggio,2024-04-18,2024-07-21,Caravaggio's last painting returns to London.,https://www.nationalgallery.org.uk/exhibitions/past/the-last-caravaggio,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:03.039Z
rijks,Ed van der Elsken. Up Close,2026-06-19,2026-09-13,Unfiltered street energy across decades.,https://www.rijksmuseum.nl/en/whats-on/exhibitions/ed-van-der-elsken,"Found on the venue's ""current/upcoming"" listing page. opening date read from a sentence, not a date field: ""19 June till 13 September 2026"".",2026-09-13T04:28:28.453Z
rijks,Fiep Westendorp,2026-06-19,2026-09-13,150 original drawings by the illustrator.,https://www.rijksmuseum.nl/en/whats-on/exhibitions/fiep-westendorp,"Found on the venue's ""current/upcoming"" listing page. opening date read from a sentence, not a date field: ""19 June till 13 September 2026"".",2026-09-13T04:28:28.453Z
rijks,Carel Visser in the Rijksmuseum Gardens,2026-06-05,2026-10-25,Most influential Dutch sculptor of the twentieth century.,https://www.rijksmuseum.nl/en/whats-on/exhibitions/carel-visser,"Found on the venue's ""current/upcoming"" listing page. opening date read from a sentence, not a date field: ""5 June to 25 October (year taken from the listing page)"".",2026-09-13T04:28:28.453Z
rijks,In the Rijksmuseum print cabinets,,2026-11-29,"Rotating prints on Roman art, satire, fairy tales.",https://www.rijksmuseum.nl/en/whats-on/exhibitions/in-the-rijksmuseum-print-cabinets,"Found on the venue's ""current/upcoming"" listing page. No opening date published while this exhibition is running.",2026-09-13T04:28:28.453Z
rijks,Asian Pavilion,,,Calligraphy by Tong Yang-Tze and fashion by Hong.,https://www.rijksmuseum.nl/en/whats-on/exhibitions/asian-pavilion,"Found on the venue's ""current/upcoming"" listing page. No closing date found anywhere on the venue's pages.",2026-09-13T04:28:28.453Z
rijks,WORN,2026-03-27,2027-03-21,Dress and textiles: garments from 1640 to 1930.,https://www.rijksmuseum.nl/en/whats-on/exhibitions/worn,"Found on the venue's ""current/upcoming"" listing page. opening date read from a sentence, not a date field: ""27 March 2026 to 21 March 2027"".",2026-09-13T04:28:28.453Z
rijks,20th-century Galleries,,2026-11-09,New spotlights in the 20th-century galleries.,https://www.rijksmuseum.nl/en/whats-on/exhibitions/new-displays-in-the-20th-century-galleries,"Found on the venue's ""current/upcoming"" listing page. No opening date published while this exhibition is running.",2026-09-13T04:28:28.453Z
rijks,Willem de Kooning at work,2026-10-09,2027-01-17,120 works tracing De Kooning's process.,https://www.rijksmuseum.nl/en/whats-on/exhibitions/willem-de-kooning-at-work,"Found on the venue's ""current/upcoming"" listing page. closing date read from a sentence, not a date field: ""9 October 2026 until 17 January 2027"".",2026-09-13T04:28:28.453Z
rijks,Document Netherlands: New Energy,2026-10-09,2027-01-17,Annual commission to a Dutch photographer.,https://www.rijksmuseum.nl/en/whats-on/exhibitions/document-netherlands-new-energy,"Found on the venue's ""current/upcoming"" listing page. closing date read from a sentence, not a date field: ""9 October 2026 till 17 January 2027"".",2026-09-13T04:28:28.453Z
rijks,Drawing!,2027-02-12,2027-05-23,"Transformation of drawing, 100 highlights.",https://www.rijksmuseum.nl/en/whats-on/exhibitions/draw,"Found on the venue's ""current/upcoming"" listing page. closing date read from a sentence, not a date field: ""12 February till 23 May 2027"".",2026-09-13T04:28:28.453Z
rijks,Metamorphoses,2026-02-06,2026-05-25,"Ovid: Bernini, Titian to Rodin, Magritte, Bourgeois.",https://www.rijksmuseum.nl/en/whats-on/exhibitions/metamorphoses,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:28.453Z
rijks,Fake!,2026-02-06,2026-05-25,Early photocollages and photomontages.,https://www.rijksmuseum.nl/en/whats-on/exhibitions/fake,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:28.453Z
rijks,Suit Yourself,2025-03-22,2026-03-15,A century of men's dress.,https://www.rijksmuseum.nl/en/whats-on/exhibitions/suit-yourself-or100-years-of-menswear-1750-1850,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:28.453Z
rijks,Occupied City,2025-09-12,2026-01-25,"Amsterdam under occupation, Steve McQueen.",https://www.rijksmuseum.nl/en/whats-on/exhibitions/steve-mcqueen-occupied-city,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:28.453Z
rijks,At Home in the 17th Century,2025-10-17,2026-01-11,"Domestic life with Rembrandt, Hals, Vermeer.",https://www.rijksmuseum.nl/en/whats-on/exhibitions/past/thuis-in-de-17de-eeuw,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:28.453Z
rijks,Document Nederland,2025-11-01,2026-01-11,Annual Dutch photography commission.,https://www.rijksmuseum.nl/en/whats-on/exhibitions/past/document-nederland-tina-farifteh,"Found on the venue's ""past"" listing page. opening and closing date read from a sentence, not a date field: ""1 November 2025 to 11 January 2026"".",2026-09-13T04:28:28.453Z
rijks,Isamu Noguchi,2025-05-28,2025-10-26,Garden sculpture devoted to Noguchi.,https://www.rijksmuseum.nl/en/whats-on/exhibitions/past/isamu-noguchi-in-de-rijksmuseumtuinen,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:28.453Z
rijks,Crossings,2025-07-04,2025-10-12,Photography from the Indian subcontinent.,https://www.rijksmuseum.nl/en/whats-on/exhibitions/crossings,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:28.453Z
rijks,Fiona Tan: Monomania,2025-07-04,2025-09-14,The artist's view on the collection.,https://www.rijksmuseum.nl/en/whats-on/exhibitions/fiona-tan-monomania,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:28.453Z
rijks,Asian Bronze,2024-09-27,2025-01-12,Four thousand years of Asian bronze.,https://www.rijksmuseum.nl/en/whats-on/exhibitions/past/asian-bronze,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:28.453Z
rijks,Festival Frenzy,2024-09-27,2025-01-12,Dutch festivals photographed.,https://www.rijksmuseum.nl/en/whats-on/exhibitions/past/document-nederland,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:28.453Z
rijks,Lee Ufan,2024-05-28,2024-10-27,Garden sculpture devoted to Lee Ufan.,https://www.rijksmuseum.nl/en/whats-on/exhibitions/past/lee-ufan,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:28.453Z
rijks,Point of View,2024-07-05,2024-09-01,How gender has been visualised through the ages.,https://www.rijksmuseum.nl/en/whats-on/exhibitions/past/point-of-view,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:28.453Z
rijks,Stop motion,2024-07-05,2024-09-01,Photography corrected artists' inaccurate horse gallop depictions.,https://www.rijksmuseum.nl/nl/zien-en-doen/tentoonstellingen/afgelopen/stop-motion,"Found on the venue's ""past"" listing page.",2026-09-13T04:28:28.453Z
rijks,Express yourself,,,Wessel and Bogaerts photograph Dutch youth culture.,https://www.rijksmuseum.nl/en/whats-on/exhibitions/past/express-yourself,"Found on the venue's ""past"" listing page. The venue's page shows only ""16 Feb - 9 June"" for this exhibition's dates — no year is published anywhere.",2026-09-13T04:28:28.453Z
rijks,Richard Long,,,Long's interventions in the Rijksmuseum gardens.,https://www.rijksmuseum.nl/en/whats-on/exhibitions/past/richard-long,"Found on the venue's ""past"" listing page. No closing date found anywhere on the venue's pages.",2026-09-13T04:28:28.453Z
rijks,Mission Masterpiece,,,,https://www.rijksmuseum.nl/en/whats-on/exhibitions/past/mission-masterpiece,"Found on the venue's ""past"" listing page. The venue's own link to this exhibition is broken (HTTP 404). No closing date found anywhere on the venue's pages.",2026-09-13T04:28:28.453Z
rijks,XXL Paper,,,"The collection's largest, rarely displayed works on paper.",https://www.rijksmuseum.nl/en/whats-on/exhibitions/past/xxl-paper,"Found on the venue's ""past"" listing page. No closing date found anywhere on the venue's pages.",2026-09-13T04:28:28.453Z
rijks,Modern Japanese Lacquer,,,Detail and beauty of Japanese lacquer.,https://www.rijksmuseum.nl/en/whats-on/exhibitions/past/modern-japanese-lacquer,"Found on the venue's ""past"" listing page. No closing date found anywhere on the venue's pages.",2026-09-13T04:28:28.453Z
rijks,REVOLUSI!,,,More than 20 personal stories from Indonesia's independence struggle.,https://www.rijksmuseum.nl/en/whats-on/exhibitions/past/revolusi,"Found on the venue's ""past"" listing page. No closing date found anywhere on the venue's pages.",2026-09-13T04:28:28.453Z
rijks,Vincent Mentzel,,,Mentzel's photos trace photojournalism's evolution.,https://www.rijksmuseum.nl/en/whats-on/exhibitions/past/vincent-mentzel,"Found on the venue's ""past"" listing page. No closing date found anywhere on the venue's pages.",2026-09-13T04:28:28.453Z
rijks,Henk Wildschut,,,,https://www.rijksmuseum.nl/en/whats-on/exhibitions/past/henk-wildschut,"Found on the venue's ""past"" listing page. The venue's own link to this exhibition is broken (HTTP 404). No closing date found anywhere on the venue's pages.",2026-09-13T04:28:28.453Z
rijks,Ellsworth Kelly,,,Nine Kelly sculptures debut in the Netherlands.,https://www.rijksmuseum.nl/en/whats-on/exhibitions/past/ellsworth-kelly,"Found on the venue's ""past"" listing page. The venue's page shows only ""Until 24 October"" for this exhibition's dates — no year is published anywhere.",2026-09-13T04:28:28.453Z
rijks,Slavery,,,Personal stories of slavery across continents.,https://www.rijksmuseum.nl/en/whats-on/exhibitions/past/slavery,"Found on the venue's ""past"" listing page. No closing date found anywhere on the venue's pages.",2026-09-13T04:28:28.453Z
rijks,Ed van der Elsken,,,Unfiltered street energy across decades.,https://www.rijksmuseum.nl/en/whats-on/exhibitions/past/ed-van-der-elsken,"Found on the venue's ""past"" listing page. The venue's own link to this exhibition is broken (HTTP 404). No closing date found anywhere on the venue's pages. Description carried over from the previous sweep; the exhibition’s own page gave no text this time.",2026-09-13T04:28:28.453Z
rijks,The Strength of Dutch Museum Collections,,,Two portraits by Piero di Cosimo.,https://www.rijksmuseum.nl/en/whats-on/exhibitions/past/strength-of-dutch-museum-collections,"Found on the venue's ""past"" listing page. The venue's page shows only ""Until 15 December"" for this exhibition's dates — no year is published anywhere.",2026-09-13T04:28:28.453Z
rijks,The best Italian drawings,,,Italian master drawings from the print room.,https://www.rijksmuseum.nl/en/whats-on/exhibitions/past/highlights-of-italian-drawing,"Found on the venue's ""past"" listing page. The venue's page shows only ""Until 18 November"" for this exhibition's dates — no year is published anywhere.",2026-09-13T04:28:28.453Z
tate-britain,James McNeill Whistler,2026-05-21,2026-09-27,First major European Whistler retrospective in 30 years.,https://www.tate.org.uk/whats-on/tate-britain/whistler,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page. opening date read from a sentence, not a date field: ""21 May - 27 September 2026"".",2026-09-13T04:30:06.961Z
tate-britain,The 90s: Art and Fashion,2026-10-08,2027-02-14,Enninful curates 90s British art and fashion.,https://www.tate.org.uk/whats-on/tate-britain/the-90s,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page.",2026-09-13T04:30:06.961Z
tate-britain,Vanessa Bell & Duncan Grant: Inside Bloomsbury,2026-11-12,2027-04-11,Bell and Grant's Bloomsbury creative partnership.,https://www.tate.org.uk/whats-on/tate-britain/vanessa-bell-and-duncan-grant,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page.",2026-09-13T04:30:06.961Z
tate-britain,"Commission 2026: Zineb Sedira: When Words Fall Silent, Cinema Speaks",2026-05-13,2027-01-17,Sedira's new Duveen Galleries commission.,https://www.tate.org.uk/whats-on/tate-britain/zineb-sedira,"Found on the venue's ""current/upcoming"" listing page. opening date read from a sentence, not a date field: ""13 May 2026 - 17 January 2027"".",2026-09-13T04:30:06.961Z
tate-britain,Art Now: Mohammed Z Rahman,2026-06-05,2026-11-08,Rahman's new paintings on home and love.,https://www.tate.org.uk/whats-on/tate-britain/art-now-mohammed-z-rahman,"Found on the venue's ""current/upcoming"" listing page. opening date read from a sentence, not a date field: ""5 June - 8 November 2026"".",2026-09-13T04:30:06.961Z
tate-britain,Sonia Boyce,2027-03-24,2027-08-22,Tate's first survey of Boyce's forty-year career.,https://www.tate.org.uk/whats-on/tate-britain/sonia-boyce,"Found on the venue's ""current/upcoming"" listing page.",2026-09-13T04:30:06.961Z
tate-britain,Thomas Gainsborough,2027-05-20,2027-10-10,First major Gainsborough survey in over 20 years.,https://www.tate.org.uk/whats-on/tate-britain/thomas-gainsborough,"Found on the venue's ""current/upcoming"" listing page.",2026-09-13T04:30:06.961Z
tate-britain,David Hockney,2027-10-07,2028-02-20,Seven decades of Hockney's love and friendship.,https://www.tate.org.uk/whats-on/tate-britain/david-hockney,"Found on the venue's ""current/upcoming"" listing page.",2026-09-13T04:30:06.961Z
tate-britain,The Tudors,2027-11-18,2028-04-23,Tate's first Tudor art exhibition in 30 years.,https://www.tate.org.uk/whats-on/tate-britain/the-tudors,"Found on the venue's ""current/upcoming"" listing page.",2026-09-13T04:30:06.961Z
tate-modern,Frida: The Making of an Icon,2026-06-25,2027-01-03,The life and legacy of Frida Kahlo.,https://www.tate.org.uk/whats-on/tate-modern/frida-kahlo-the-making-of-an-icon,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page. opening date read from a sentence, not a date field: ""25 June 2026 - 3 January 2027"".",2026-09-13T04:29:54.650Z
tate-modern,Julio Le Parc: Light. Colour. Action.,2026-06-08,2027-05-03,Le Parc's kinetic art across seven decades.,https://www.tate.org.uk/whats-on/tate-modern/julio-le-parc,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page. opening date read from a sentence, not a date field: ""8 June 2026 - 3 May 2027"".",2026-09-13T04:29:54.650Z
tate-modern,Ana Mendieta,2026-07-14,2027-01-17,Mendieta's Silueta Series exploring body and nature.,https://www.tate.org.uk/whats-on/tate-modern/ana-mendieta,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page. opening date read from a sentence, not a date field: ""14 July 2026 - 17 January 2027"".",2026-09-13T04:29:54.650Z
tate-modern,Light and Magic: The Birth of Art Photography,2026-10-14,2027-02-21,Pictorialism as a global photographic movement.,https://www.tate.org.uk/whats-on/tate-modern/light-and-magic,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page.",2026-09-13T04:29:54.650Z
tate-modern,Monet: Painting Time,2027-02-25,2027-06-27,Monet's paintings and his relationship with time.,https://www.tate.org.uk/whats-on/tate-modern/monet,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page.",2026-09-13T04:29:54.650Z
tate-modern,Ink,2027-04-22,2027-08-30,Ink painting traditions across East Asia.,https://www.tate.org.uk/whats-on/tate-modern/ink,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page.",2026-09-13T04:29:54.650Z
tate-modern,Baya,2027-06-10,2027-10-17,First UK solo exhibition of Baya.,https://www.tate.org.uk/whats-on/tate-modern/baya,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page.",2026-09-13T04:29:54.650Z
tate-modern,Nalini Malani,2027-07-01,2028-01-09,"Malani's six-decade career, beauty and discomfort.",https://www.tate.org.uk/whats-on/tate-modern/nalini-malani,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page.",2026-09-13T04:29:54.650Z
tate-modern,Lynda Benglis,2027-09-30,2028-03-05,Benglis's boundary-pushing sculpture and material experiments.,https://www.tate.org.uk/whats-on/tate-modern/lynda-benglis,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page.",2026-09-13T04:29:54.650Z
tate-modern,Edvard Munch,2027-11-11,2028-04-23,Munch's soul paintings through the lens of cinema.,https://www.tate.org.uk/whats-on/tate-modern/edvard-munch,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page.",2026-09-13T04:29:54.650Z
tate-modern,Gathering Ground,2025-01-29,2027-03-07,Art connecting environmental and social justice.,https://www.tate.org.uk/whats-on/tate-modern/gathering-ground,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page. opening date read from a sentence, not a date field: ""29 January 2025 - 7 March 2027"".",2026-09-13T04:29:54.650Z
tate-modern,Hyundai Commission: Tarek Atoui,2026-10-13,2027-04-11,Atoui's new Turbine Hall sound installation.,https://www.tate.org.uk/whats-on/tate-modern/tarek-atoui,"Found on the venue's ""current/upcoming"" listing page.",2026-09-13T04:29:54.650Z
tate-modern,Hyundai Commission 2027,,,"Turbine Hall's next commission, artist to be announced.",https://www.tate.org.uk/whats-on/tate-modern/hyundai-commission-2027,"Found on the venue's ""current/upcoming"" listing page. No closing date found anywhere on the venue's pages.",2026-09-13T04:29:54.650Z
uffizi,At Palazzo Pitti the 20th century showcased in 40 dreamlike dresses: the new arrangement at the museum of Costume and Fashion,,,Forty dresses tracing 20th-century fashion history.,https://www.uffizi.it/en/events/nuovo-allestimento-museo-moda-2025,"Found on the venue's ""current"" listing page. Also listed on the venue's ""past 2025"" page. No closing date found anywhere on the venue's pages.",2026-09-13T04:28:55.699Z
uffizi,"At the Pitti Palace, the “very best” of the king’s furniture",,,Sixteen furniture masterpieces from three royal dynasties.,https://www.uffizi.it/en/events/the-king-s-furniture,"Found on the venue's ""current"" listing page. Also listed on the venue's ""past 2025"" page. No closing date found anywhere on the venue's pages.",2026-09-13T04:28:55.699Z
uffizi,Sarmi’s Genius. A new exhibition at the Museum of Costume and Fashion,2026-06-18,2026-12-31,Sarmi's gowns from mid-century New York fashion.,https://www.uffizi.it/en/events/il-genio-di-sarmi-nuova-mostra-al-museo-del-costume,"Found on the venue's ""current"" listing page.",2026-09-13T04:28:55.699Z
uffizi,Wax upon a time. The Medici and the arts of ceroplastics,2025-12-18,2026-04-12,Florentine wax sculpture from the Medici collections.,https://www.uffizi.it/en/events/wax-upon-a-time,"Found on the venue's ""past 2025"" listing page.",2026-09-13T04:28:55.699Z
uffizi,Florence and Europe. Arts of the Eighteenth Century at the Uffizi,,,Eighteenth-century art and the Grand Tour.,https://www.uffizi.it/en/events/florence-and-europe,"Found on the venue's ""past 2025"" listing page. The venue's page shows only ""24 June"" for this exhibition's dates — no year is published anywhere.",2026-09-13T04:28:55.699Z
uffizi,1925-1955 Fashion in the Spotlight. The origins of Made in Italy,2025-06-18,2025-11-02,Thirty formative years of Italian fashion history.,https://www.uffizi.it/en/events/1925-1955-fashion-the-origins-of-made-in-italy,"Found on the venue's ""past 2025"" listing page. The venue extended this exhibition; it first announced 2025-09-28 as the closing date.",2026-09-13T04:28:55.699Z
uffizi,The Witch by Salvator Rosa displayed in Pitti Palace,2025-01-11,2025-02-09,Salvator Rosa's Witch displayed at Pitti Palace.,https://www.uffizi.it/en/events/the-witch-by-salvator-rosa-displayed-in-pitti-palace,"Found on the venue's ""past 2025"" listing page. opening and closing date read from a sentence, not a date field: ""11 January to 9 February 2025"".",2026-09-13T04:28:55.699Z
uffizi,"Stanislao Pointeau. A Tuscan ""macchiaiolo""of French descent. An exhibition dedicated to Prof. Carlo Del Bravo",2024-10-26,2025-02-16,First monographic exhibition devoted to Pointeau.,https://www.uffizi.it/en/events/stanislao-pointeau,"Found on the venue's ""past 2024"" listing page.",2026-09-13T04:28:55.699Z
uffizi,"Tuscan Tournaments. The Saracen Joust, the Crossbow Palio and the Game of the Bridge",2024-09-12,2025-01-12,"Tuscan tournaments in prints, arms and armour.",https://www.uffizi.it/en/events/tornei-di-toscana-la-giostra-del-saracino-il-palio-della-balestra-e-il-gioco-del,"Found on the venue's ""past 2024"" listing page. opening and closing date read from a sentence, not a date field: ""12 September 2024 - 12 January 2025"".",2026-09-13T04:28:55.699Z
uffizi,Carlo Maria Mariani. Arte oltre il tempo,,,In English: Carlo Maria Mariani. Art Beyond Time. — Sixteen works spanning Mariani's fifty-year career.,https://www.uffizi.it/en/events/carlo-maria-mariani,"Found on the venue's ""past 2024"" listing page. No closing date found anywhere on the venue's pages.",2026-09-13T04:28:55.699Z
uffizi,Self-portraits on paper by 19th-century Masters,2024-08-06,2024-10-27,"Nineteenth-century self-portraits on paper, Uffizi rotation.",https://www.uffizi.it/en/events/self-portraits-on-paper-by-18th-century-masters,"Found on the venue's ""past 2024"" listing page.",2026-09-13T04:28:55.699Z
uffizi,Self-portraits on paper by 18th- and early 19th-century masters,2024-05-07,2024-08-04,"Self-portraits on paper, eighteenth and nineteenth century.",https://www.uffizi.it/en/events/self-portraits-on-paper-18th-and-early-19th-centuries,"Found on the venue's ""past 2024"" listing page. opening and closing date read from a sentence, not a date field: ""7 May to 4 August 2024"".",2026-09-13T04:28:55.699Z
uffizi,Uffizi: on display two masterpieces damaged by the 1993 Georgofili mafia attack,2024-05-26,2024-07-28,Manfredi paintings damaged in the Georgofili bombing.,https://www.uffizi.it/en/events/georgofili-commemoration-2024,"Found on the venue's ""past 2024"" listing page.",2026-09-13T04:28:55.699Z
va,Schiaparelli: Fashion Becomes Art,2026-03-28,2026-11-15,UK's first exhibition on Schiaparelli's fashion house.,https://www.vam.ac.uk/exhibitions/schiaparelli,"Found on the venue's ""current/upcoming"" listing page. opening and closing date taken from the site's structured data, not its visible page.",2026-09-13T04:28:18.967Z
